base_model_name,suspect_model_name,num_pairs,avg_js_divergence,avg_prefix_match_rate,avg_lcs_ratio,avg_sig_overlap_rate,avg_text_score,bottom_k_vocab_size,per_pair_js_json
JayHyeon/Qwen2.5-0.5B_ultrainteract_sft_2e-5_1ep,Qwen/Qwen2.5-0.5B,10,0.10796814858913421,0.0,0.015254237288135594,0.0,0.005084745762711865,2000,"[0.09116823971271515, 0.09116823971271515, 0.1251869946718216, 0.12518703937530518, 0.07466338574886322, 0.07466337084770203, 0.09870727360248566, 0.09870727360248566, 0.15011483430862427, 0.15011483430862427]"
conorbranagan/outputs,Qwen/Qwen2.5-0.5B,10,0.10437952131032943,0.0,0.0,0.0,0.0,2000,"[0.10300818085670471, 0.10300816595554352, 0.13249748945236206, 0.13249748945236206, 0.06852990388870239, 0.06852990388870239, 0.1261473298072815, 0.12614741921424866, 0.09171466529369354, 0.09171466529369354]"
conorbranagan/Qwen2.5-0.5B-fake-news,Qwen/Qwen2.5-0.5B,10,0.13641893863677979,0.0,0.010810810810810811,0.0,0.0036036036036036037,2000,"[0.10759425163269043, 0.10759425163269043, 0.08272208273410797, 0.08272208273410797, 0.16577288508415222, 0.16577285528182983, 0.11515720188617706, 0.11515720188617706, 0.21084828674793243, 0.21084828674793243]"
alamios/Qwenstral-Small-3.1-0.5B,Qwen/Qwen2.5-0.5B,10,0.46401219367980956,0.0,0.004370528502192476,0.0,0.0014568428340641587,2000,"[0.49061790108680725, 0.490617960691452, 0.5022280812263489, 0.5022280812263489, 0.47716689109802246, 0.47716689109802246, 0.4161395728588104, 0.4161395728588104, 0.43390849232673645, 0.43390849232673645]"
alamios/QwQwen-0.5B,Qwen/Qwen2.5-0.5B,10,0.0006807538273278623,0.0,0.0,0.0,0.0,2000,"[0.0002906997106038034, 0.0002906997106038034, 0.0008658250444568694, 0.0008658250444568694, 0.0006595051963813603, 0.0006595051963813603, 0.0014167603803798556, 0.0014167603803798556, 0.00017097880481742322, 0.00017097880481742322]"
alamios/QwenSeek-R1-32B-0.5B,Qwen/Qwen2.5-0.5B,10,0.006517846829956398,0.0,0.0010526315789473684,0.0,0.0003508771929824561,2000,"[0.00230613024905324, 0.00230613024905324, 0.025002671405673027, 0.025002671405673027, 0.0031142188236117363, 0.0031142188236117363, 0.0009041304001584649, 0.0009042034507729113, 0.0012620467459782958, 0.0012620467459782958]"
YOYO-AI/Qwen2.5-0.5B-YOYO,Qwen/Qwen2.5-0.5B,10,0.048100974410772324,0.0,0.005970149253731343,0.0,0.001990049751243781,2000,"[0.035943031311035156, 0.03594309464097023, 0.03727760165929794, 0.03727760538458824, 0.08434911072254181, 0.08434911072254181, 0.03365928679704666, 0.03365928679704666, 0.04927580803632736, 0.04927580803632736]"
genovalabs/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B,10,0.05680823996663094,0.0,0.007608513926656473,0.0,0.002536171308885491,2000,"[0.08001077175140381, 0.08001077175140381, 0.06956927478313446, 0.06956927478313446, 0.0526130348443985, 0.0526130348443985, 0.03557487949728966, 0.03557487949728966, 0.04627323895692825, 0.04627323895692825]"
eagle0504/fine-tuned-Qwen2.5-0.5B-openai-gsm8k-enhanced-v1,Qwen/Qwen2.5-0.5B,10,0.005538368411362171,0.0,0.0015444015444015444,0.0,0.0005148005148005148,2000,"[0.005919277667999268, 0.005919277667999268, 0.00958240032196045, 0.00958240032196045, 0.004368476569652557, 0.004368476569652557, 0.003182807005941868, 0.003182807005941868, 0.004638880491256714, 0.004638880491256714]"
alamios/Qwemma-3-0.5B,Qwen/Qwen2.5-0.5B,10,0.40399457812309264,0.0,0.00375,0.0,0.00125,2000,"[0.32292139530181885, 0.32292139530181885, 0.5169917345046997, 0.5169917345046997, 0.36653852462768555, 0.36653852462768555, 0.4493308663368225, 0.4493308663368225, 0.36419036984443665, 0.36419036984443665]"
Bakanayatsu/runner-Qwen2.5-0.5B-v1,Qwen/Qwen2.5-0.5B,10,0.6330623924732208,0.0,0.023517158403217987,0.0,0.007839052801072662,2000,"[0.6571783423423767, 0.6571783423423767, 0.6300178170204163, 0.630017876625061, 0.6326109766960144, 0.6326110363006592, 0.6184951066970825, 0.6184951663017273, 0.6270096302032471, 0.6270096302032471]"
Gensyn/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B,10,0.07420955188572406,0.0,0.0020100502512562816,0.0,0.0006700167504187605,2000,"[0.059672821313142776, 0.059672821313142776, 0.055238086730241776, 0.05523810535669327, 0.035548821091651917, 0.035548821091651917, 0.09017659723758698, 0.09017661213874817, 0.13041141629219055, 0.13041141629219055]"
rdsm/QwenPhi-4-0.5b-Draft,Qwen/Qwen2.5-0.5B,10,0.3315978586673737,0.0,0.0,0.0,0.0,2000,"[0.26363205909729004, 0.26363205909729004, 0.40839684009552, 0.40839684009552, 0.3676857650279999, 0.3676857650279999, 0.30580437183380127, 0.30580437183380127, 0.3124702572822571, 0.3124702572822571]"
YumeAyai/nailong,Qwen/Qwen2.5-0.5B,10,0.04438642337918282,0.0,0.0018181818181818182,0.0,0.0006060606060606061,2000,"[0.0510801300406456, 0.0510801300406456, 0.04012475162744522, 0.04012475162744522, 0.03254644572734833, 0.03254644572734833, 0.044361662119627, 0.044361662119627, 0.05381912738084793, 0.05381912738084793]"
thundax/Qwen2.5-0.5B-Sign,Qwen/Qwen2.5-0.5B,10,0.1573807790875435,0.0,0.0012158054711246201,0.0,0.0004052684903748734,2000,"[0.12238183617591858, 0.12238183617591858, 0.16483020782470703, 0.16483020782470703, 0.22539708018302917, 0.22539708018302917, 0.08790384232997894, 0.08790376782417297, 0.1863909661769867, 0.1863909661769867]"
Vikhrmodels/salt-qwen2.5-0.5b-tts,Qwen/Qwen2.5-0.5B,10,0.4430078625679016,0.0,0.0,0.0,0.0,2000,"[0.6327921152114868, 0.6327921152114868, 0.4192572236061096, 0.4192572236061096, 0.41706782579421997, 0.4170679450035095, 0.33260244131088257, 0.33260244131088257, 0.4133196473121643, 0.4133196473121643]"
bedobedo/Qwen2.5-0.5B-Instruct-Dir,Qwen/Qwen2.5-0.5B,10,0.08823458030819893,0.0,0.011579368518270936,0.0,0.003859789506090312,2000,"[0.13694033026695251, 0.13694028556346893, 0.07438540458679199, 0.07438540458679199, 0.0879783034324646, 0.0879783034324646, 0.08115606009960175, 0.08115606009960175, 0.06071282550692558, 0.06071282550692558]"
liumy2010/Qwen2.5-0.5B-countdown-SFT,Qwen/Qwen2.5-0.5B,10,0.017540459986776114,0.0,0.0,0.0,0.0,2000,"[0.012479055672883987, 0.012479055672883987, 0.01499004103243351, 0.014990021474659443, 0.011504041031002998, 0.011504041031002998, 0.030483772978186607, 0.030483772978186607, 0.018245398998260498, 0.018245398998260498]"
liumy2010/Qwen2.5-0.5B-math-SFT,Qwen/Qwen2.5-0.5B,10,0.01184166818857193,0.0,0.0009009009009009009,0.0,0.0003003003003003003,2000,"[0.01121064554899931, 0.01121064554899931, 0.014632797800004482, 0.014632797800004482, 0.006851949729025364, 0.00685187429189682, 0.01383073441684246, 0.01383073441684246, 0.01268221065402031, 0.012682291679084301]"
liumy2010/Qwen2.5-0.5B-kk_logic-SFT,Qwen/Qwen2.5-0.5B,10,0.020302376337349416,0.0,0.003973509933774834,0.0,0.0013245033112582781,2000,"[0.00969897024333477, 0.00969897024333477, 0.021019982174038887, 0.021019982174038887, 0.03318049758672714, 0.03318049758672714, 0.022955436259508133, 0.022955436259508133, 0.014656995423138142, 0.014656995423138142]"
liumy2010/Qwen2.5-0.5B-countdown-RFT,Qwen/Qwen2.5-0.5B,10,0.0023705919506028295,0.0,0.05299145299145299,0.0,0.017663817663817662,2000,"[0.0019648494198918343, 0.0019648494198918343, 0.0010976932244375348, 0.0010976932244375348, 0.002688536886125803, 0.002688536886125803, 0.003828825196251273, 0.003828825196251273, 0.002273055026307702, 0.002273055026307702]"
liumy2010/Qwen2.5-0.5B-countdown-SFT-RFT,Qwen/Qwen2.5-0.5B,10,0.026016532443463802,0.0,0.0,0.0,0.0,2000,"[0.03897107020020485, 0.03897107020020485, 0.013139593414962292, 0.013139593414962292, 0.03819207102060318, 0.03819207102060318, 0.02090403623878956, 0.02090403623878956, 0.018875891342759132, 0.018875891342759132]"
liumy2010/Qwen2.5-0.5B-countdown-UFT,Qwen/Qwen2.5-0.5B,10,0.0019632185343652965,0.0,0.010909090909090908,0.0,0.003636363636363636,2000,"[0.002650352194905281, 0.002650352194905281, 0.0021026914473623037, 0.0021026914473623037, 0.002519659698009491, 0.002519659698009491, 0.001153759192675352, 0.001153759192675352, 0.001389630138874054, 0.001389630138874054]"
liumy2010/Qwen2.5-0.5B-countdown-R3,Qwen/Qwen2.5-0.5B,10,0.0019664571387693285,0.0,0.0020887728459530026,0.0,0.0006962576153176675,2000,"[0.001729253213852644, 0.001729253213852644, 0.0023100473918020725, 0.0023101132828742266, 0.0026330603286623955, 0.0026330603286623955, 0.0007657876703888178, 0.0007657802198082209, 0.0023941078688949347, 0.0023941078688949347]"
Aleksandr505/phishing-text-classifier-qwen-2.5-0.5B,Qwen/Qwen2.5-0.5B,10,0.5909231424331665,0.0,0.0,0.0,0.0,2000,"[0.6121882200241089, 0.6121882200241089, 0.6640574336051941, 0.6640574336051941, 0.572014570236206, 0.572014570236206, 0.5205628275871277, 0.5205628275871277, 0.5857926607131958, 0.5857926607131958]"
JayHyeon/Qwen2.5-0.5B_ultrainteract_sft_1e-5_1ep-ultrainteract,Qwen/Qwen2.5-0.5B,10,0.06999719366431237,0.0,0.0007092198581560283,0.0,0.00023640661938534278,2000,"[0.05669406056404114, 0.05669406056404114, 0.06918498873710632, 0.06918498873710632, 0.055606961250305176, 0.055606961250305176, 0.04191343113780022, 0.04191343113780022, 0.12658652663230896, 0.12658652663230896]"
liumy2010/Qwen2.5-0.5B-math-SFT-RFT,Qwen/Qwen2.5-0.5B,10,0.009651693422347308,0.0,0.003338123517495715,0.0,0.0011127078391652383,2000,"[0.006122175138443708, 0.006122175138443708, 0.019409358501434326, 0.019409358501434326, 0.0072540901601314545, 0.0072540901601314545, 0.007059028372168541, 0.007059028372168541, 0.008413814939558506, 0.008413814939558506]"
DexinR/qwen2.5-math220k-ckpt15000,Qwen/Qwen2.5-0.5B,10,0.014177210070192814,0.0,0.0,0.0,0.0,2000,"[0.017259890213608742, 0.017259890213608742, 0.013939596712589264, 0.013939596712589264, 0.011546432971954346, 0.011546432971954346, 0.018356358632445335, 0.018356358632445335, 0.009783771820366383, 0.009783771820366383]"
Silin1590/Qwen-0d5B-Int-Soc-CoA,Qwen/Qwen2.5-0.5B,10,0.05822706818580627,0.0,0.0014035087719298247,0.0,0.00046783625730994154,2000,"[0.0761747732758522, 0.0761747732758522, 0.06503751873970032, 0.0650375634431839, 0.05897429585456848, 0.058974288403987885, 0.052153803408145905, 0.052153803408145905, 0.03879493102431297, 0.03879493102431297]"
Silin1590/Qwen-0d5B-Int-CoT,Qwen/Qwen2.5-0.5B,10,0.05317729860544205,0.0,0.0038310067486364056,0.0,0.0012770022495454684,2000,"[0.0521404892206192, 0.0521404892206192, 0.04491160437464714, 0.04491160437464714, 0.04977751523256302, 0.04977747052907944, 0.06075585260987282, 0.06075585260987282, 0.05830105394124985, 0.05830105394124985]"
Vikhrmodels/salt-qwen2.5-0.5b-asr,Qwen/Qwen2.5-0.5B,10,0.3437315165996552,0.0,0.0012730674780723121,0.0,0.00042435582602410406,2000,"[0.3804250955581665, 0.3804250955581665, 0.3529280424118042, 0.3529280424118042, 0.3793056607246399, 0.3793056607246399, 0.2988501787185669, 0.2988501787185669, 0.30714860558509827, 0.30714860558509827]"
stpete2/Qwen2.5-0.5b-gsm8k-drgrpocppo,Qwen/Qwen2.5-0.5B,10,0.11926033645868302,0.0,0.01245704467353952,0.0,0.004152348224513173,2000,"[0.1664457470178604, 0.1664457470178604, 0.09020781517028809, 0.09020781517028809, 0.05450483411550522, 0.05450483411550522, 0.13762590289115906, 0.13762590289115906, 0.1475173830986023, 0.1475173830986023]"
sarad777/xmodel777,Qwen/Qwen2.5-0.5B,10,0.0684707798063755,0.0,0.049042145593869726,0.0,0.016347381864623242,2000,"[0.13027730584144592, 0.13027726113796234, 0.04418083652853966, 0.04418083652853966, 0.06808538734912872, 0.06808538734912872, 0.04175423085689545, 0.04175423085689545, 0.05805616080760956, 0.05805616080760956]"
Vikhrmodels/salt-qwen2.5-0.5b-asr-tts,Qwen/Qwen2.5-0.5B,10,0.40571029782295226,0.0,0.0,0.0,0.0,2000,"[0.3122287392616272, 0.3122287392616272, 0.4054415822029114, 0.4054415822029114, 0.37329715490341187, 0.37329715490341187, 0.6099457144737244, 0.6099456548690796, 0.32763832807540894, 0.32763832807540894]"
Silin1590/Qwen-0d5B-Int-Soc-CoA-Fg,Qwen/Qwen2.5-0.5B,10,0.05725633725523949,0.0,0.0038614087075450193,0.0,0.0012871362358483397,2000,"[0.03669070079922676, 0.03669070079922676, 0.07079818844795227, 0.07079818844795227, 0.057800836861133575, 0.057800836861133575, 0.05980672687292099, 0.05980672687292099, 0.06118523329496384, 0.06118523329496384]"
stpete2/Qwen2.5-0.5B-gsm8k-sft,Qwen/Qwen2.5-0.5B,10,3.518015319059487e-08,0.0,0.0037037037037037034,0.0,0.0012345679012345679,2000,"[4.037627832076396e-08, 4.037627832076396e-08, -1.7330421542283148e-09, -1.7330421542283148e-09, 9.590667104930617e-08, 9.590667104930617e-08, 2.425304046482779e-08, 2.425304046482779e-08, 2.3279881133930758e-08, 1.0915755410678685e-08]"
